Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
Marshall Islands,MHL,Regulatory Quality: Percentile Rank,RQ.PER.RNK,37.73584747
Guyana,GUY,Government Effectiveness: Estimate,GE.EST,-0.265898407
Nepal,NPL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,37.73584747
Nepal,NPL,Rule of Law: Percentile Rank,RL.PER.RNK,37.73584747
Guyana,GUY,Regulatory Quality: Estimate,RQ.EST,-0.527693391
Madagascar,MDG,Voice and Accountability: Percentile Rank,VA.PER.RNK,38.16424942
Guyana,GUY,Rule of Law: Estimate,RL.EST,-0.313648909
Eswatini,SWZ,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,38.20754623
Haiti,HTI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.406295657
Haiti,HTI,Voice and Accountability: Estimate,VA.EST,-1.191992998
Kosovo,XKX,Regulatory Quality: Percentile Rank,RQ.PER.RNK,38.20754623
Haiti,HTI,Control of Corruption: Estimate,CC.EST,-1.459037662
Tanzania,TZA,Rule of Law: Percentile Rank,RL.PER.RNK,38.20754623
Haiti,HTI,Government Effectiveness: Estimate,GE.EST,-2.226965666
Tonga,TON,Control of Corruption: Percentile Rank,CC.PER.RNK,38.20754623
Uzbekistan,UZB,Government Effectiveness: Percentile Rank,GE.PER.RNK,38.20754623
Haiti,HTI,Regulatory Quality: Estimate,RQ.EST,-1.314384341
Maldives,MDV,Voice and Accountability: Percentile Rank,VA.PER.RNK,38.64734268
Haiti,HTI,Rule of Law: Estimate,RL.EST,-1.377360702
Albania,ALB,Control of Corruption: Percentile Rank,CC.PER.RNK,38.679245
Honduras,HND,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.552035332
Honduras,HND,Voice and Accountability: Estimate,VA.EST,-0.49180308
Bhutan,BTN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,38.679245
Honduras,HND,Control of Corruption: Estimate,CC.EST,-1.002071381
Colombia,COL,Rule of Law: Percentile Rank,RL.PER.RNK,38.679245
Honduras,HND,Government Effectiveness: Estimate,GE.EST,-0.866467357
Ecuador,ECU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,38.679245
El Salvador,SLV,Government Effectiveness: Percentile Rank,GE.PER.RNK,38.679245
Honduras,HND,Regulatory Quality: Estimate,RQ.EST,-0.485292733
Kenya,KEN,Voice and Accountability: Percentile Rank,VA.PER.RNK,39.13043594
Honduras,HND,Rule of Law: Estimate,RL.EST,-1.01709938
Armenia,ARM,Government Effectiveness: Percentile Rank,GE.PER.RNK,39.15094376
"Hong Kong SAR, China",HKG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.61155504
"Hong Kong SAR, China",HKG,Voice and Accountability: Estimate,VA.EST,-0.406677544
Comoros,COM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,39.15094376
"Hong Kong SAR, China",HKG,Control of Corruption: Estimate,CC.EST,1.610646129
Kenya,KEN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,39.15094376
"Hong Kong SAR, China",HKG,Government Effectiveness: Estimate,GE.EST,1.590222836
Suriname,SUR,Control of Corruption: Percentile Rank,CC.PER.RNK,39.15094376
Uganda,UGA,Rule of Law: Percentile Rank,RL.PER.RNK,39.15094376
"Hong Kong SAR, China",HKG,Regulatory Quality: Estimate,RQ.EST,1.589801431
Bolivia,BOL,Voice and Accountability: Percentile Rank,VA.PER.RNK,39.61352539
"Hong Kong SAR, China",HKG,Rule of Law: Estimate,RL.EST,1.279203296
Benin,BEN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,39.62264252
Hungary,HUN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.635951281
Hungary,HUN,Voice and Accountability: Estimate,VA.EST,0.422079831
Kosovo,XKX,Rule of Law: Percentile Rank,RL.PER.RNK,39.62264252
Hungary,HUN,Control of Corruption: Estimate,CC.EST,-0.103074186
Maldives,MDV,Control of Corruption: Percentile Rank,CC.PER.RNK,39.62264252
Hungary,HUN,Government Effectiveness: Estimate,GE.EST,0.534344554
Tuvalu,TUV,Government Effectiveness: Percentile Rank,GE.PER.RNK,39.62264252
Uzbekistan,UZB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,39.62264252
Hungary,HUN,Regulatory Quality: Estimate,RQ.EST,0.406537682
Ecuador,ECU,Government Effectiveness: Percentile Rank,GE.PER.RNK,40.09434128
Hungary,HUN,Rule of Law: Estimate,RL.EST,0.423674017
Panama,PAN,Rule of Law: Percentile Rank,RL.PER.RNK,40.09434128
Iceland,ISL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.262935281
Iceland,ISL,Voice and Accountability: Estimate,VA.EST,1.422389746
Serbia,SRB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,40.09434128
Iceland,ISL,Control of Corruption: Estimate,CC.EST,1.567528129
Sri Lanka,LKA,Control of Corruption: Percentile Rank,CC.PER.RNK,40.09434128
Iceland,ISL,Government Effectiveness: Estimate,GE.EST,1.563275337
Tonga,TON,Regulatory Quality: Percentile Rank,RQ.PER.RNK,40.09434128
Sri Lanka,LKA,Voice and Accountability: Percentile Rank,VA.PER.RNK,40.09661865
Iceland,ISL,Regulatory Quality: Estimate,RQ.EST,1.307296515
Kenya,KEN,Rule of Law: Percentile Rank,RL.PER.RNK,40.56603622
Iceland,ISL,Rule of Law: Estimate,RL.EST,1.703025818
Moldova,MDA,Government Effectiveness: Percentile Rank,GE.PER.RNK,40.56603622
India,IND,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.568608165
India,IND,Voice and Accountability: Estimate,VA.EST,0.050905809
Senegal,SEN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,40.56603622
India,IND,Control of Corruption: Estimate,CC.EST,-0.321810871
Trinidad and Tobago,TTO,Control of Corruption: Percentile Rank,CC.PER.RNK,40.56603622
India,IND,Government Effectiveness: Estimate,GE.EST,0.370331407
Ukraine,UKR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,40.56603622
Tunisia,TUN,Voice and Accountability: Percentile Rank,VA.PER.RNK,40.57971191
India,IND,Regulatory Quality: Estimate,RQ.EST,-0.050446417
Colombia,COL,Control of Corruption: Percentile Rank,CC.PER.RNK,41.03773499
India,IND,Rule of Law: Estimate,RL.EST,0.114700042
El Salvador,SLV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,41.03773499
Indonesia,IDN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.439423859
Indonesia,IDN,Voice and Accountability: Estimate,VA.EST,0.141518742
Guyana,GUY,Rule of Law: Percentile Rank,RL.PER.RNK,41.03773499
Indonesia,IDN,Control of Corruption: Estimate,CC.EST,-0.434910655
Kenya,KEN,Government Effectiveness: Percentile Rank,GE.PER.RNK,41.03773499
Indonesia,IDN,Government Effectiveness: Estimate,GE.EST,0.436999291
Senegal,SEN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,41.03773499
Fiji,FJI,Voice and Accountability: Percentile Rank,VA.PER.RNK,41.06280136
Indonesia,IDN,Regulatory Quality: Estimate,RQ.EST,0.205959961
Bosnia and Herzegovina,BIH,Rule of Law: Percentile Rank,RL.PER.RNK,41.50943375
Indonesia,IDN,Rule of Law: Estimate,RL.EST,-0.188954651
Guatemala,GTM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,41.50943375
"Iran, Islamic Rep.",IRN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.586439133
"Iran, Islamic Rep.",IRN,Voice and Accountability: Estimate,VA.EST,-1.45943284
Malawi,MWI,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,41.50943375
"Iran, Islamic Rep.",IRN,Control of Corruption: Estimate,CC.EST,-1.126372814
Morocco,MAR,Control of Corruption: Percentile Rank,CC.PER.RNK,41.50943375
"Iran, Islamic Rep.",IRN,Government Effectiveness: Estimate,GE.EST,-0.882116675
Tunisia,TUN,Government Effectiveness: Percentile Rank,GE.PER.RNK,41.50943375
Sierra Leone,SLE,Voice and Accountability: Percentile Rank,VA.PER.RNK,41.54589462
"Iran, Islamic Rep.",IRN,Regulatory Quality: Estimate,RQ.EST,-1.592711329
Argentina,ARG,Government Effectiveness: Percentile Rank,GE.PER.RNK,41.98113251
"Iran, Islamic Rep.",IRN,Rule of Law: Estimate,RL.EST,-1.017072082
Lesotho,LSO,Control of Corruption: Percentile Rank,CC.PER.RNK,41.98113251
Iraq,IRQ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.473924637
Iraq,IRQ,Voice and Accountability: Estimate,VA.EST,-0.948201418
Lesotho,LSO,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,41.98113251
Iraq,IRQ,Control of Corruption: Estimate,CC.EST,-1.212934136
Moldova,MDA,Rule of Law: Percentile Rank,RL.PER.RNK,41.98113251
Iraq,IRQ,Government Effectiveness: Estimate,GE.EST,-1.301915407
Samoa,WSM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,41.98113251
Mexico,MEX,Voice and Accountability: Percentile Rank,VA.PER.RNK,42.02898407
Iraq,IRQ,Regulatory Quality: Estimate,RQ.EST,-1.180485129
Cote d'Ivoire,CIV,Control of Corruption: Percentile Rank,CC.PER.RNK,42.45283127
Iraq,IRQ,Rule of Law: Estimate,RL.EST,-1.750573039
"Egypt, Arab Rep.",EGY,Rule of Law: Percentile Rank,RL.PER.RNK,42.45283127
Ireland,IRL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.881889522
Ireland,IRL,Voice and Accountability: Estimate,VA.EST,1.449507833
Mexico,MEX,Government Effectiveness: Percentile Rank,GE.PER.RNK,42.45283127
Ireland,IRL,Control of Corruption: Estimate,CC.EST,1.674448371
Mongolia,MNG,Regulatory Quality: Percentile Rank,RQ.PER.RNK,42.45283127
Ireland,IRL,Government Effectiveness: Estimate,GE.EST,1.549138188
Turkmenistan,TKM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,42.45283127
Serbia,SRB,Voice and Accountability: Percentile Rank,VA.PER.RNK,42.51207733
Ireland,IRL,Regulatory Quality: Estimate,RQ.EST,1.639560819
Bulgaria,BGR,Government Effectiveness: Percentile Rank,GE.PER.RNK,42.92453003
Ireland,IRL,Rule of Law: Estimate,RL.EST,1.527414441
Kiribati,KIR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,42.92453003
Israel,ISR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.28531599
Israel,ISR,Voice and Accountability: Estimate,VA.EST,0.674335539
Moldova,MDA,Control of Corruption: Percentile Rank,CC.PER.RNK,42.92453003
Israel,ISR,Control of Corruption: Estimate,CC.EST,0.781039
Senegal,SEN,Rule of Law: Percentile Rank,RL.PER.RNK,42.92453003
Israel,ISR,Government Effectiveness: Estimate,GE.EST,1.236564398
Sierra Leone,SLE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,42.92453003
Zambia,ZMB,Voice and Accountability: Percentile Rank,VA.PER.RNK,42.99517059
Israel,ISR,Regulatory Quality: Estimate,RQ.EST,1.206287622
Brazil,BRA,Rule of Law: Percentile Rank,RL.PER.RNK,43.39622498
Israel,ISR,Rule of Law: Estimate,RL.EST,0.945248723
Equatorial Guinea,GNQ,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,43.39622498
Italy,ITA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.413505375
Italy,ITA,Voice and Accountability: Estimate,VA.EST,1.070305943
Guyana,GUY,Government Effectiveness: Percentile Rank,GE.PER.RNK,43.39622498
Italy,ITA,Control of Corruption: Estimate,CC.EST,0.527781725
Tanzania,TZA,Control of Corruption: Percentile Rank,CC.PER.RNK,43.39622498
Italy,ITA,Government Effectiveness: Estimate,GE.EST,0.449057072
Turkiye,TUR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,43.39622498
Kosovo,XKX,Voice and Accountability: Percentile Rank,VA.PER.RNK,43.47826004
Italy,ITA,Regulatory Quality: Estimate,RQ.EST,0.510931492
Brazil,BRA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,43.86792374
Italy,ITA,Rule of Law: Estimate,RL.EST,0.297009468
Ghana,GHA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,43.86792374
Jamaica,JAM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.379746348
Jamaica,JAM,Voice and Accountability: Estimate,VA.EST,0.588516116
North Macedonia,MKD,Control of Corruption: Percentile Rank,CC.PER.RNK,43.86792374
Jamaica,JAM,Control of Corruption: Estimate,CC.EST,-0.023381542
Solomon Islands,SLB,Rule of Law: Percentile Rank,RL.PER.RNK,43.86792374
Jamaica,JAM,Government Effectiveness: Estimate,GE.EST,0.604482174
Turkiye,TUR,Government Effectiveness: Percentile Rank,GE.PER.RNK,43.86792374
Philippines,PHL,Voice and Accountability: Percentile Rank,VA.PER.RNK,43.9613533
Jamaica,JAM,Regulatory Quality: Estimate,RQ.EST,0.190213531
India,IND,Control of Corruption: Percentile Rank,CC.PER.RNK,44.3396225
Jamaica,JAM,Rule of Law: Estimate,RL.EST,-0.071926758
Kosovo,XKX,Government Effectiveness: Percentile Rank,GE.PER.RNK,44.3396225
Japan,JPN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.073910952
Japan,JPN,Voice and Accountability: Estimate,VA.EST,1.017067313
Malawi,MWI,Rule of Law: Percentile Rank,RL.PER.RNK,44.3396225
Japan,JPN,Control of Corruption: Estimate,CC.EST,1.539971828
Montenegro,MNE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,44.3396225
Japan,JPN,Government Effectiveness: Estimate,GE.EST,1.619746804
South Africa,ZAF,Regulatory Quality: Percentile Rank,RQ.PER.RNK,44.3396225
Singapore,SGP,Voice and Accountability: Percentile Rank,VA.PER.RNK,44.44444275
Japan,JPN,Regulatory Quality: Estimate,RQ.EST,1.438772559
Cambodia,KHM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,44.81132126
Japan,JPN,Rule of Law: Estimate,RL.EST,1.558240294
Cook Islands,COK,Government Effectiveness: Percentile Rank,GE.PER.RNK,44.81132126
"Jersey, Channel Islands",JEY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.619478703
"Jersey, Channel Islands",JEY,Voice and Accountability: Estimate,VA.EST,1.26603055
Ghana,GHA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,44.81132126
"Jersey, Channel Islands",JEY,Control of Corruption: Estimate,CC.EST,1.028838038
Morocco,MAR,Rule of Law: Percentile Rank,RL.PER.RNK,44.81132126
"Jersey, Channel Islands",JEY,Government Effectiveness: Estimate,GE.EST,1.170647979
South Africa,ZAF,Control of Corruption: Percentile Rank,CC.PER.RNK,44.81132126
Nepal,NPL,Voice and Accountability: Percentile Rank,VA.PER.RNK,44.92753601
"Jersey, Channel Islands",JEY,Regulatory Quality: Estimate,RQ.EST,0.977046788
Guyana,GUY,Control of Corruption: Percentile Rank,CC.PER.RNK,45.28302002
"Jersey, Channel Islands",JEY,Rule of Law: Estimate,RL.EST,1.690608263
Indonesia,IDN,Rule of Law: Percentile Rank,RL.PER.RNK,45.28302002
Jordan,JOR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.296307683
Jordan,JOR,Voice and Accountability: Estimate,VA.EST,-0.794852614
Paraguay,PRY,Regulatory Quality: Percentile Rank,RQ.PER.RNK,45.28302002
Jordan,JOR,Control of Corruption: Estimate,CC.EST,0.073047176
Tonga,TON,Government Effectiveness: Percentile Rank,GE.PER.RNK,45.28302002
Jordan,JOR,Government Effectiveness: Estimate,GE.EST,0.194713801
United States,USA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,45.28302002
"Gambia, The",GMB,Voice and Accountability: Percentile Rank,VA.PER.RNK,45.41062927
Jordan,JOR,Regulatory Quality: Estimate,RQ.EST,0.156793341
Benin,BEN,Government Effectiveness: Percentile Rank,GE.PER.RNK,45.75471878
Jordan,JOR,Rule of Law: Estimate,RL.EST,0.217172459
Bosnia and Herzegovina,BIH,Regulatory Quality: Percentile Rank,RQ.PER.RNK,45.75471878
Kazakhstan,KAZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.356833428
Kazakhstan,KAZ,Voice and Accountability: Estimate,VA.EST,-1.066738844
Mongolia,MNG,Rule of Law: Percentile Rank,RL.PER.RNK,45.75471878
Kazakhstan,KAZ,Control of Corruption: Estimate,CC.EST,-0.185301155
Vietnam,VNM,Control of Corruption: Percentile Rank,CC.PER.RNK,45.75471878
Kazakhstan,KAZ,Government Effectiveness: Estimate,GE.EST,0.143430486
Vietnam,VNM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,45.75471878
Ukraine,UKR,Voice and Accountability: Percentile Rank,VA.PER.RNK,45.89371872
Kazakhstan,KAZ,Regulatory Quality: Estimate,RQ.EST,-0.011234054
Antigua and Barbuda,ATG,Government Effectiveness: Percentile Rank,GE.PER.RNK,46.22641373
Kazakhstan,KAZ,Rule of Law: Estimate,RL.EST,-0.474393338
Armenia,ARM,Rule of Law: Percentile Rank,RL.PER.RNK,46.22641373
Kenya,KEN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.94308722
Kenya,KEN,Voice and Accountability: Estimate,VA.EST,-0.208831713
"Congo, Rep.",COG,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,46.22641373
Kenya,KEN,Control of Corruption: Estimate,CC.EST,-0.759701312
Cote d'Ivoire,CIV,Regulatory Quality: Percentile Rank,RQ.PER.RNK,46.22641373
Kenya,KEN,Government Effectiveness: Estimate,GE.EST,-0.300569445
"Gambia, The",GMB,Control of Corruption: Percentile Rank,CC.PER.RNK,46.22641373
Liberia,LBR,Voice and Accountability: Percentile Rank,VA.PER.RNK,46.37681198
Kenya,KEN,Regulatory Quality: Estimate,RQ.EST,-0.38082996
Argentina,ARG,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,46.69811249
Kenya,KEN,Rule of Law: Estimate,RL.EST,-0.321951181
Maldives,MDV,Government Effectiveness: Percentile Rank,GE.PER.RNK,46.69811249
Kiribati,KIR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.11602664
Kiribati,KIR,Voice and Accountability: Estimate,VA.EST,1.093916893
Mexico,MEX,Regulatory Quality: Percentile Rank,RQ.PER.RNK,46.69811249
Kiribati,KIR,Control of Corruption: Estimate,CC.EST,0.236564711
Timor-Leste,TLS,Control of Corruption: Percentile Rank,CC.PER.RNK,46.69811249
Kiribati,KIR,Government Effectiveness: Estimate,GE.EST,0.167575598
Trinidad and Tobago,TTO,Rule of Law: Percentile Rank,RL.PER.RNK,46.69811249
Papua New Guinea,PNG,Voice and Accountability: Percentile Rank,VA.PER.RNK,46.85990524
Kiribati,KIR,Regulatory Quality: Estimate,RQ.EST,-0.261825949
Albania,ALB,Rule of Law: Percentile Rank,RL.PER.RNK,47.16981125
Kiribati,KIR,Rule of Law: Estimate,RL.EST,0.622419
"Bahamas, The",BHS,Regulatory Quality: Percentile Rank,RQ.PER.RNK,47.16981125
"Korea, Dem. People's Rep.",PRK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.412224323
"Korea, Dem. People's Rep.",PRK,Voice and Accountability: Estimate,VA.EST,-2.021923304
Guyana,GUY,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,47.16981125
"Korea, Dem. People's Rep.",PRK,Control of Corruption: Estimate,CC.EST,-1.60609889
Kosovo,XKX,Control of Corruption: Percentile Rank,CC.PER.RNK,47.16981125
"Korea, Dem. People's Rep.",PRK,Government Effectiveness: Estimate,GE.EST,-1.462985516
Morocco,MAR,Government Effectiveness: Percentile Rank,GE.PER.RNK,47.16981125
Malaysia,MYS,Voice and Accountability: Percentile Rank,VA.PER.RNK,47.34299469
"Korea, Dem. People's Rep.",PRK,Regulatory Quality: Estimate,RQ.EST,-2.3930161
Panama,PAN,Government Effectiveness: Percentile Rank,GE.PER.RNK,47.64151001
"Korea, Dem. People's Rep.",PRK,Rule of Law: Estimate,RL.EST,-1.661086679
Rwanda,RWA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,47.64151001
"Korea, Rep.",KOR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.56241101
"Korea, Rep.",KOR,Voice and Accountability: Estimate,VA.EST,0.872202396
Tunisia,TUN,Control of Corruption: Percentile Rank,CC.PER.RNK,47.64151001
"Korea, Rep.",KOR,Control of Corruption: Estimate,CC.EST,0.748461604
Tuvalu,TUV,Regulatory Quality: Percentile Rank,RQ.PER.RNK,47.64151001
"Korea, Rep.",KOR,Government Effectiveness: Estimate,GE.EST,1.349573493
Vietnam,VNM,Rule of Law: Percentile Rank,RL.PER.RNK,47.64151001
Paraguay,PRY,Voice and Accountability: Percentile Rank,VA.PER.RNK,47.82608795
"Korea, Rep.",KOR,Regulatory Quality: Estimate,RQ.EST,1.145222545
